Year,Metric,Correlation,P-value,N,Significance
2012,GDP per Capita,0.19190787067921636,0.35809720494194897,25,ns
2012,"Current Health Expenditure Per Capita, Ppp (Current International $)",0.14241728623406866,0.4970715101175036,25,ns
2012,Urban Population (%),-0.3153846153846154,0.12461471985396826,25,ns
2012,Birth Rate,0.2723076923076923,0.18787807204245663,25,ns
2012,Net Migration,0.21923076923076923,0.29238141281731655,25,ns
2012,Population Density,-0.4076923076923077,0.043077118260726716,25,*
2012,Political Stability Index,-0.4715384615384615,0.01733383490004233,25,*
2012,Household Size,0.4428626722580494,0.02662033158000313,25,*
2012,Vaccine Coverage 1st Dose (%),-0.3466207655149628,0.0896094715240501,25,.
2012,Vaccine Coverage 2nd Dose (%),-0.6042460299315734,0.0013794757676338113,25,**
2012,Year,,,25,
