Year,Metric,Correlation,P-value,N,Significance
2020,GDP per Capita,0.24699824331587156,0.06159359100293694,58,.
2020,Health Expenditure (% GDP),0.13838407848399253,0.30022349985914704,58,ns
2020,Vaccine Hesitancy (%),0.11107955901970135,0.40647397935308693,58,ns
2020,Urban Population (%),-0.03193602124271197,0.811893801737757,58,ns
2020,Birth Rate,-0.11002043021181099,0.41099102492312756,58,ns
2020,Net Migration,0.3279444371225403,0.011967354866938859,58,*
2020,Population Density,0.08536518500069225,0.5240374578889676,58,ns
2020,Political Stability Index,-0.19228975249061042,0.14815189879520085,58,ns
2020,Household Size,-0.155134502980715,0.24490821699223678,58,ns
2020,Vaccine Coverage 1st Dose (%),-0.018385051468250056,0.8910466662888656,58,ns
2020,Vaccine Coverage 2nd Dose (%),0.06064904615497963,0.6510879296761078,58,ns
2020,Year,,,58,
