Year,Metric,Correlation,P-value,N,Significance
2022,GDP per Capita,-0.4731848630521927,1.3790153088535566e-10,165,***
2022,Health Expenditure (% GDP),-0.32152808218827383,0.00011360652892917346,139,***
2022,Vaccine Hesitancy (%),0.2516747500755154,0.0011106123796799277,165,**
2022,Urban Population (%),-0.2976805783731363,9.818218927202113e-05,166,***
2022,Birth Rate,0.5714453845825266,8.967892030809218e-16,166,***
2022,Net Migration,-0.19163270343409303,0.013386245135410807,166,*
2022,Population Density,-0.028268725095227695,0.7176979244779709,166,ns
2022,Political Stability Index,-0.4910505731277395,1.8558553810643188e-11,166,***
2022,Household Size,0.5099580892638395,2.2563916360606294e-12,166,***
2022,Vaccine Coverage 1st Dose (%),-0.24834298932393395,0.0011709481972771308,168,**
2022,Vaccine Coverage 2nd Dose (%),-0.33151702115945214,1.1353116366033249e-05,168,***
2022,Year,,,168,
