Year,Metric,Correlation,P-value,N,Significance
2012,GDP per Capita,0.3509698941278293,0.013414136917402578,49,*
2012,"Current Health Expenditure Per Capita, Ppp (Current International $)",0.28837881532355053,0.0444890658166669,49,*
2012,Urban Population (%),0.07047765285514465,0.6303694602270231,49,ns
2012,Birth Rate,0.18396721286587406,0.20574282509276948,49,ns
2012,Net Migration,0.2740211882672221,0.056744099131520155,49,.
2012,Population Density,-0.039291869061624796,0.7886637145000928,49,ns
2012,Political Stability Index,-0.1480763867925808,0.3099211188672083,49,ns
2012,Household Size,-0.07386160896993507,0.6139987145140919,49,ns
2012,Vaccine Coverage 1st Dose (%),-0.18082242600069975,0.21373495877440207,49,ns
2012,Vaccine Coverage 2nd Dose (%),-0.15619329329519033,0.28384470292864317,49,ns
2012,Year,,,49,
