Year,Metric,Correlation,P-value,N,Significance
2022,GDP per Capita,-0.13795786687381417,0.5107755505077425,25,ns
2022,Vaccine Hesitancy (%),0.1944531245836927,0.35163498235008805,25,ns
2022,Urban Population (%),0.2353846153846154,0.25735102431277707,25,ns
2022,Birth Rate,0.27692307692307694,0.1802089385790167,25,ns
2022,Net Migration,-0.1450278926616026,0.4891347337851981,25,ns
2022,Population Density,-0.3553846153846154,0.08126735918803056,25,.
2022,Political Stability Index,-0.39999999999999997,0.04756800106987493,25,*
2022,Household Size,0.6325510279689255,0.0006915663064801493,25,***
2022,Vaccine Coverage 1st Dose (%),-0.341867338322931,0.09439489810707771,25,.
2022,Vaccine Coverage 2nd Dose (%),-0.3804209742608118,0.06066059109896342,25,.
2022,Year,,,25,
