Year,Metric,Correlation,P-value,N,Significance
2012,GDP per Capita,-0.08823589740619457,0.29639432765613183,142,ns
2012,Health Expenditure (% GDP),-0.01951389501263023,0.9036140531352396,41,ns
2012,Urban Population (%),-0.1590389115895233,0.05352095922493228,148,.
2012,Birth Rate,0.25850987188667307,0.0015121318242431855,148,**
2012,Net Migration,0.07003452984426814,0.39927859591637616,147,ns
2012,Population Density,-0.13000647907898316,0.11528456405596545,148,ns
2012,Political Stability Index,-0.3201944682384227,7.270043437326493e-05,148,***
2012,Household Size,0.12316266056890235,0.1643639018146241,129,ns
2012,Vaccine Coverage 1st Dose (%),-0.33987793159599305,2.2278127640340465e-05,149,***
2012,Vaccine Coverage 2nd Dose (%),-0.20571330977482727,0.03903784753803164,101,*
